url,id,name
https://www.nba.com/player/1630207/nate-hinton/,1630207,Nate Hinton/
https://www.nba.com/player/1628988/aaron-holiday/,1628988,Aaron Holiday/
https://www.nba.com/player/201950/jrue-holiday/,201950,Jrue Holiday/
https://www.nba.com/player/1641842/ronald-holland-ii/,1641842,Ronald Holland Ii/
https://www.nba.com/player/1626158/richaun-holmes/,1626158,Richaun Holmes/
https://www.nba.com/player/1641747/daron-holmes-ii/,1641747,Daron Holmes Ii/
https://www.nba.com/player/1631096/chet-holmgren/,1631096,Chet Holmgren/
https://www.nba.com/player/1641720/jalen-hood-schifino/,1641720,Jalen Hood Schifino/
https://www.nba.com/player/201143/al-horford/,201143,Al Horford/
https://www.nba.com/player/1629659/talen-horton-tucker/,1629659,Talen Horton Tucker/
https://www.nba.com/player/1631216/caleb-houstan/,1631216,Caleb Houstan/
https://www.nba.com/player/1641724/jett-howard/,1641724,Jett Howard/
https://www.nba.com/player/1628989/kevin-huerter/,1628989,Kevin Huerter/
https://www.nba.com/player/1630643/jay-huff/,1630643,Jay Huff/
https://www.nba.com/player/1630574/ariel-hukporti/,1630574,Ariel Hukporti/
https://www.nba.com/player/1629631/deandre-hunter/,1629631,Deandre Hunter/
https://www.nba.com/player/1630538/bones-hyland/,1630538,Bones Hyland/
https://www.nba.com/player/1642345/oso-ighodaro/,1642345,Oso Ighodaro/
https://www.nba.com/player/204060/joe-ingles/,204060,Joe Ingles/
https://www.nba.com/player/1627742/brandon-ingram/,1627742,Brandon Ingram/
https://www.nba.com/player/1631127/harrison-ingram/,1631127,Harrison Ingram/
https://www.nba.com/player/202681/kyrie-irving/,202681,Kyrie Irving/
https://www.nba.com/player/1628371/jonathan-isaac/,1628371,Jonathan Isaac/
https://www.nba.com/player/1631093/jaden-ivey/,1631093,Jaden Ivey/
https://www.nba.com/player/1641713/gg-jackson/,1641713,Gg Jackson/
https://www.nba.com/player/1630543/isaiah-jackson/,1630543,Isaiah Jackson/
https://www.nba.com/player/1631245/quenton-jackson/,1631245,Quenton Jackson/
https://www.nba.com/player/202704/reggie-jackson/,202704,Reggie Jackson/
https://www.nba.com/player/1641748/andre-jackson-jr/,1641748,Andre Jackson Jr/
https://www.nba.com/player/1628991/jaren-jackson-jr/,1628991,Jaren Jackson Jr/
https://www.nba.com/player/1631218/trayce-jackson-davis/,1631218,Trayce Jackson Davis/
https://www.nba.com/player/1642355/bronny-james/,1642355,Bronny James/
https://www.nba.com/player/2544/lebron-james/,2544,Lebron James/
https://www.nba.com/player/1631170/jaime-jaquez-jr/,1631170,Jaime Jaquez Jr/
https://www.nba.com/player/1629610/daquan-jeffries/,1629610,Daquan Jeffries/
https://www.nba.com/player/1641998/trey-jemison/,1641998,Trey Jemison/
https://www.nba.com/player/1642450/daniss-jenkins/,1642450,Daniss Jenkins/
https://www.nba.com/player/1629660/ty-jerome/,1629660,Ty Jerome/
https://www.nba.com/player/1630198/isaiah-joe/,1630198,Isaiah Joe/
https://www.nba.com/player/1642358/aj-johnson/,1642358,Aj Johnson/
https://www.nba.com/player/1629661/cameron-johnson/,1629661,Cameron Johnson/
https://www.nba.com/player/1630552/jalen-johnson/,1630552,Jalen Johnson/
https://www.nba.com/player/201949/james-johnson/,201949,James Johnson/
https://www.nba.com/player/1629640/keldon-johnson/,1629640,Keldon Johnson/
https://www.nba.com/player/1630553/keon-johnson/,1630553,Keon Johnson/
https://www.nba.com/player/1642352/keshad-johnson/,1642352,Keshad Johnson/
https://www.nba.com/player/1641749/keyontae-johnson/,1641749,Keyontae Johnson/
https://www.nba.com/player/203999/nikola-jokic/,203999,Nikola Jokic/
https://www.nba.com/player/1641732/colby-jones/,1641732,Colby Jones/
https://www.nba.com/player/1641794/dillon-jones/,1641794,Dillon Jones/
https://www.nba.com/player/1630529/herbert-jones/,1630529,Herbert Jones/
https://www.nba.com/player/1642403/isaac-jones/,1642403,Isaac Jones/
https://www.nba.com/player/1630539/kai-jones/,1630539,Kai Jones/
https://www.nba.com/player/1630222/mason-jones/,1630222,Mason Jones/
https://www.nba.com/player/1642461/spencer-jones/,1642461,Spencer Jones/
https://www.nba.com/player/1630200/tre-jones/,1630200,Tre Jones/
https://www.nba.com/player/1626145/tyus-jones/,1626145,Tyus Jones/
https://www.nba.com/player/1627884/derrick-jones-jr/,1627884,Derrick Jones Jr/
https://www.nba.com/player/201599/deandre-jordan/,201599,Deandre Jordan/
https://www.nba.com/player/202709/cory-joseph/,202709,Cory Joseph/
https://www.nba.com/player/1631107/nikola-jovic/,1631107,Nikola Jovic/
https://www.nba.com/player/1630548/johnny-juzang/,1630548,Johnny Juzang/
https://www.nba.com/player/1626163/frank-kaminsky/,1626163,Frank Kaminsky/
https://www.nba.com/player/1642530/yuki-kawamura/,1642530,Yuki Kawamura/
https://www.nba.com/player/1630283/kylor-kelley/,1630283,Kylor Kelley/
https://www.nba.com/player/1628379/luke-kennard/,1628379,Luke Kennard/
https://www.nba.com/player/1631117/walker-kessler/,1631117,Walker Kessler/
https://www.nba.com/player/1641795/taevion-kinsey/,1641795,Taevion Kinsey/
https://www.nba.com/player/1630557/corey-kispert/,1630557,Corey Kispert/
https://www.nba.com/player/1628467/maxi-kleber/,1628467,Maxi Kleber/
https://www.nba.com/player/1641752/bobi-klintman/,1641752,Bobi Klintman/
https://www.nba.com/player/1642261/dalton-knecht/,1642261,Dalton Knecht/
https://www.nba.com/player/1628995/kevin-knox-ii/,1628995,Kevin Knox Ii/
https://www.nba.com/player/1642278/tyler-kolek/,1642278,Tyler Kolek/
https://www.nba.com/player/1631132/christian-koloko/,1631132,Christian Koloko/
https://www.nba.com/player/1629723/john-konchar/,1629723,John Konchar/
https://www.nba.com/player/1628436/luke-kornet/,1628436,Luke Kornet/
https://www.nba.com/player/1630249/vit-krejci/,1630249,Vit Krejci/
https://www.nba.com/player/1630228/jonathan-kuminga/,1630228,Jonathan Kuminga/
https://www.nba.com/player/1628398/kyle-kuzma/,1628398,Kyle Kuzma/
https://www.nba.com/player/1627746/skal-labissiere/,1627746,Skal Labissiere/
https://www.nba.com/player/1629111/jock-landale/,1629111,Jock Landale/
https://www.nba.com/player/1631222/jake-laravia/,1631222,Jake Laravia/
https://www.nba.com/player/1641796/pelle-larsson/,1641796,Pelle Larsson/
https://www.nba.com/player/203897/zach-lavine/,203897,Zach Lavine/
https://www.nba.com/player/1630639/aj-lawson/,1630639,Aj Lawson/
https://www.nba.com/player/1627814/damion-lee/,1627814,Damion Lee/
https://www.nba.com/player/203458/alex-len/,203458,Alex Len/
https://www.nba.com/player/202695/kawhi-leonard/,202695,Kawhi Leonard/
